seuil_pente,seuil_ordonnee_a_l_origine,left_index_caracteristique1,right_index_caracteristique1,left_index_caracteristique2,right_index_caracteristique2,total_points_caracteristique1,total_points_caracteristique2,erreur
0.85,5,0,17,84,99,18,16,0.060402685
0.85,6,0,17,84,99,18,16,0.060402685
0.9,4,0,17,84,99,18,16,0.060402685
0.9,4.5,0,17,84,99,18,16,0.060402685
0.9,5,0,17,84,99,18,16,0.060402685
0.9,5.5,0,17,84,99,18,16,0.060402685
0.95,4,0,17,84,99,18,16,0.060402685
0.95,4.5,0,17,84,99,18,16,0.060402685
0.6,5,0,17,83,99,18,17,0.060402685
0.65,4.5,0,17,83,99,18,17,0.060402685
0.7,4,0,17,83,99,18,17,0.060402685
0.7,7.5,0,17,83,99,18,17,0.060402685
0.8,2.5,0,17,83,99,18,17,0.060402685
0.8,5.5,0,17,83,99,18,17,0.060402685
0.85,2,0,17,83,99,18,17,0.060402685
0.85,4,0,17,83,99,18,17,0.060402685
0.6,5,0,17,82,99,18,18,0.060402685
0.65,3.5,0,17,82,99,18,18,0.060402685
0.65,4,0,17,82,99,18,18,0.060402685
0.65,4.5,0,17,82,99,18,18,0.060402685
0.65,7.5,0,17,82,99,18,18,0.060402685
0.7,3,0,17,82,99,18,18,0.060402685
0.7,3.5,0,17,82,99,18,18,0.060402685
0.7,4,0,17,82,99,18,18,0.060402685
0.7,7,0,17,82,99,18,18,0.060402685
0.75,2.5,0,17,82,99,18,18,0.060402685
0.75,3,0,17,82,99,18,18,0.060402685
0.75,6.5,0,17,82,99,18,18,0.060402685
0.8,2,0,17,82,99,18,18,0.060402685
0.8,2.5,0,17,82,99,18,18,0.060402685
0.8,5,0,17,82,99,18,18,0.060402685
0.85,1.5,0,17,82,99,18,18,0.060402685
0.85,2,0,17,82,99,18,18,0.060402685
0.85,3.5,0,17,82,99,18,18,0.060402685
0.9,1,0,17,82,99,18,18,0.060402685
0.9,2.5,0,17,82,99,18,18,0.060402685
0.95,0.5,0,17,82,99,18,18,0.060402685
0.6,5,0,17,81,99,18,19,0.060402685
0.65,3.5,0,17,81,99,18,19,0.060402685
0.65,4,0,17,81,99,18,19,0.060402685
0.65,4.5,0,17,81,99,18,19,0.060402685
0.7,3,0,17,81,99,18,19,0.060402685
0.7,3.5,0,17,81,99,18,19,0.060402685
0.7,4,0,17,81,99,18,19,0.060402685
0.7,7.5,0,17,81,99,18,19,0.060402685
0.75,2.5,0,17,81,99,18,19,0.060402685
0.75,3,0,17,81,99,18,19,0.060402685
0.75,3.5,0,17,81,99,18,19,0.060402685
0.8,2,0,17,81,99,18,19,0.060402685
0.8,2.5,0,17,81,99,18,19,0.060402685
0.8,5.5,0,17,81,99,18,19,0.060402685
0.85,1.5,0,17,81,99,18,19,0.060402685
0.85,2,0,17,81,99,18,19,0.060402685
0.85,4,0,17,81,99,18,19,0.060402685
0.9,1,0,17,81,99,18,19,0.060402685
0.95,0.5,0,17,81,99,18,19,0.060402685
0.6,5,0,17,80,99,18,20,0.060402685
0.65,3.5,0,17,80,99,18,20,0.060402685
0.65,4,0,17,80,99,18,20,0.060402685
0.65,4.5,0,17,80,99,18,20,0.060402685
0.65,5,0,17,80,99,18,20,0.060402685
0.65,7.5,0,17,80,99,18,20,0.060402685
0.7,3,0,17,80,99,18,20,0.060402685
0.7,3.5,0,17,80,99,18,20,0.060402685
0.7,4.5,0,17,80,99,18,20,0.060402685
0.7,5,0,17,80,99,18,20,0.060402685
0.7,7.5,0,17,80,99,18,20,0.060402685
0.8,3,0,17,80,99,18,20,0.060402685
0.8,3.5,0,17,80,99,18,20,0.060402685
0.8,5.5,0,17,80,99,18,20,0.060402685
0.85,2.5,0,17,80,99,18,20,0.060402685
0.85,4,0,17,80,99,18,20,0.060402685
0.9,1.5,0,17,80,99,18,20,0.060402685
0.6,5,0,17,79,99,18,21,0.060402685
0.65,3.5,0,17,79,99,18,21,0.060402685
0.65,4,0,17,79,99,18,21,0.060402685
0.65,4.5,0,17,79,99,18,21,0.060402685
0.65,5,0,17,79,99,18,21,0.060402685
0.65,7.5,0,17,79,99,18,21,0.060402685
0.7,3,0,17,79,99,18,21,0.060402685
0.7,3.5,0,17,79,99,18,21,0.060402685
0.7,4.5,0,17,79,99,18,21,0.060402685
0.7,5,0,17,79,99,18,21,0.060402685
0.7,7.5,0,17,79,99,18,21,0.060402685
0.8,3,0,17,79,99,18,21,0.060402685
0.8,3.5,0,17,79,99,18,21,0.060402685
0.8,5.5,0,17,79,99,18,21,0.060402685
0.85,2.5,0,17,79,99,18,21,0.060402685
0.85,4,0,17,79,99,18,21,0.060402685
0.9,1.5,0,17,79,99,18,21,0.060402685
0.6,4,0,17,78,99,18,22,0.060402685
0.6,5,0,17,78,99,18,22,0.060402685
0.65,4.5,0,17,78,99,18,22,0.060402685
0.65,5,0,17,78,99,18,22,0.060402685
0.7,4,0,17,78,99,18,22,0.060402685
0.7,4.5,0,17,78,99,18,22,0.060402685
0.7,5,0,17,78,99,18,22,0.060402685
0.75,2.5,0,17,78,99,18,22,0.060402685
0.75,3,0,17,78,99,18,22,0.060402685
0.75,3.5,0,17,78,99,18,22,0.060402685
0.75,4.5,0,17,78,99,18,22,0.060402685
0.8,2,0,17,78,99,18,22,0.060402685
0.8,3,0,17,78,99,18,22,0.060402685
0.8,3.5,0,17,78,99,18,22,0.060402685
0.8,5.5,0,17,78,99,18,22,0.060402685
0.85,1.5,0,17,78,99,18,22,0.060402685
0.85,2,0,17,78,99,18,22,0.060402685
0.85,2.5,0,17,78,99,18,22,0.060402685
0.85,4,0,17,78,99,18,22,0.060402685
0.9,1,0,17,78,99,18,22,0.060402685
0.9,1.5,0,17,78,99,18,22,0.060402685
0.95,0.5,0,17,78,99,18,22,0.060402685
0.6,0.5,0,17,77,99,18,23,0.060402685
0.6,1,0,17,77,99,18,23,0.060402685
0.65,3.5,0,17,77,99,18,23,0.060402685
0.65,4,0,17,77,99,18,23,0.060402685
0.65,5,0,17,77,99,18,23,0.060402685
0.7,3,0,17,77,99,18,23,0.060402685
0.7,3.5,0,17,77,99,18,23,0.060402685
0.7,4,0,17,77,99,18,23,0.060402685
0.7,4.5,0,17,77,99,18,23,0.060402685
0.7,5,0,17,77,99,18,23,0.060402685
0.7,7,0,17,77,99,18,23,0.060402685
0.75,2.5,0,17,77,99,18,23,0.060402685
0.75,3,0,17,77,99,18,23,0.060402685
0.75,3.5,0,17,77,99,18,23,0.060402685
0.75,4.5,0,17,77,99,18,23,0.060402685
0.75,6,0,17,77,99,18,23,0.060402685
0.75,6.5,0,17,77,99,18,23,0.060402685
0.8,2,0,17,77,99,18,23,0.060402685
0.8,3,0,17,77,99,18,23,0.060402685
0.8,3.5,0,17,77,99,18,23,0.060402685
0.85,1.5,0,17,77,99,18,23,0.060402685
0.85,2,0,17,77,99,18,23,0.060402685
0.85,2.5,0,17,77,99,18,23,0.060402685
0.9,1,0,17,77,99,18,23,0.060402685
0.9,1.5,0,17,77,99,18,23,0.060402685
0.95,0.5,0,17,77,99,18,23,0.060402685
0.6,0,0,17,76,99,18,24,0.060402685
0.6,3,0,17,76,99,18,24,0.060402685
0.6,3.5,0,17,76,99,18,24,0.060402685
0.65,2,0,17,76,99,18,24,0.060402685
0.65,3.5,0,17,76,99,18,24,0.060402685
0.65,4,0,17,76,99,18,24,0.060402685
0.65,5,0,17,76,99,18,24,0.060402685
0.7,2,0,17,76,99,18,24,0.060402685
0.7,2.5,0,17,76,99,18,24,0.060402685
0.7,3,0,17,76,99,18,24,0.060402685
0.7,3.5,0,17,76,99,18,24,0.060402685
0.7,4,0,17,76,99,18,24,0.060402685
0.7,4.5,0,17,76,99,18,24,0.060402685
0.7,5,0,17,76,99,18,24,0.060402685
0.7,7,0,17,76,99,18,24,0.060402685
0.75,0,0,17,76,99,18,24,0.060402685
0.75,0.5,0,17,76,99,18,24,0.060402685
0.75,1,0,17,76,99,18,24,0.060402685
0.75,1.5,0,17,76,99,18,24,0.060402685
0.75,2,0,17,76,99,18,24,0.060402685
0.75,2.5,0,17,76,99,18,24,0.060402685
0.75,3,0,17,76,99,18,24,0.060402685
0.75,3.5,0,17,76,99,18,24,0.060402685
0.75,4.5,0,17,76,99,18,24,0.060402685
0.75,6,0,17,76,99,18,24,0.060402685
0.75,6.5,0,17,76,99,18,24,0.060402685
0.8,0,0,17,76,99,18,24,0.060402685
0.8,0.5,0,17,76,99,18,24,0.060402685
0.8,1,0,17,76,99,18,24,0.060402685
0.8,1.5,0,17,76,99,18,24,0.060402685
0.8,2,0,17,76,99,18,24,0.060402685
0.8,3,0,17,76,99,18,24,0.060402685
0.8,3.5,0,17,76,99,18,24,0.060402685
0.85,0,0,17,76,99,18,24,0.060402685
0.85,0.5,0,17,76,99,18,24,0.060402685
0.85,1,0,17,76,99,18,24,0.060402685
0.85,1.5,0,17,76,99,18,24,0.060402685
0.85,2,0,17,76,99,18,24,0.060402685
0.85,2.5,0,17,76,99,18,24,0.060402685
0.9,0,0,17,76,99,18,24,0.060402685
0.9,0.5,0,17,76,99,18,24,0.060402685
0.9,1,0,17,76,99,18,24,0.060402685
0.9,1.5,0,17,76,99,18,24,0.060402685
0.95,0,0,17,76,99,18,24,0.060402685
0.95,0.5,0,17,76,99,18,24,0.060402685
0.6,0,0,17,75,99,18,25,0.060402685
0.6,3,0,17,75,99,18,25,0.060402685
0.6,3.5,0,17,75,99,18,25,0.060402685
0.65,2,0,17,75,99,18,25,0.060402685
0.65,3.5,0,17,75,99,18,25,0.060402685
0.65,4,0,17,75,99,18,25,0.060402685
0.65,5,0,17,75,99,18,25,0.060402685
0.7,2,0,17,75,99,18,25,0.060402685
0.7,2.5,0,17,75,99,18,25,0.060402685
0.7,3,0,17,75,99,18,25,0.060402685
0.7,3.5,0,17,75,99,18,25,0.060402685
0.7,4,0,17,75,99,18,25,0.060402685
0.7,4.5,0,17,75,99,18,25,0.060402685
0.7,5,0,17,75,99,18,25,0.060402685
0.7,7,0,17,75,99,18,25,0.060402685
0.75,0,0,17,75,99,18,25,0.060402685
0.75,0.5,0,17,75,99,18,25,0.060402685
0.75,1,0,17,75,99,18,25,0.060402685
0.75,1.5,0,17,75,99,18,25,0.060402685
0.75,2,0,17,75,99,18,25,0.060402685
0.75,2.5,0,17,75,99,18,25,0.060402685
0.75,3,0,17,75,99,18,25,0.060402685
0.75,3.5,0,17,75,99,18,25,0.060402685
0.75,4.5,0,17,75,99,18,25,0.060402685
0.75,6,0,17,75,99,18,25,0.060402685
0.75,6.5,0,17,75,99,18,25,0.060402685
0.8,0,0,17,75,99,18,25,0.060402685
0.8,0.5,0,17,75,99,18,25,0.060402685
0.8,1,0,17,75,99,18,25,0.060402685
0.8,1.5,0,17,75,99,18,25,0.060402685
0.8,2,0,17,75,99,18,25,0.060402685
0.8,3,0,17,75,99,18,25,0.060402685
0.8,3.5,0,17,75,99,18,25,0.060402685
0.85,0,0,17,75,99,18,25,0.060402685
0.85,0.5,0,17,75,99,18,25,0.060402685
0.85,1,0,17,75,99,18,25,0.060402685
0.85,1.5,0,17,75,99,18,25,0.060402685
0.85,2,0,17,75,99,18,25,0.060402685
0.85,2.5,0,17,75,99,18,25,0.060402685
0.9,0,0,17,75,99,18,25,0.060402685
0.9,0.5,0,17,75,99,18,25,0.060402685
0.9,1,0,17,75,99,18,25,0.060402685
0.9,1.5,0,17,75,99,18,25,0.060402685
0.95,0,0,17,75,99,18,25,0.060402685
0.95,0.5,0,17,75,99,18,25,0.060402685
0.6,1.5,0,17,74,99,18,26,0.060402685
0.6,2,0,17,74,99,18,26,0.060402685
0.6,2.5,0,17,74,99,18,26,0.060402685
0.6,4,0,17,74,99,18,26,0.060402685
0.6,4.5,0,17,74,99,18,26,0.060402685
0.6,5,0,17,74,99,18,26,0.060402685
0.65,0.5,0,17,74,99,18,26,0.060402685
0.65,1,0,17,74,99,18,26,0.060402685
0.65,1.5,0,17,74,99,18,26,0.060402685
0.65,2.5,0,17,74,99,18,26,0.060402685
0.65,3,0,17,74,99,18,26,0.060402685
0.65,4.5,0,17,74,99,18,26,0.060402685
0.65,5,0,17,74,99,18,26,0.060402685
0.7,0,0,17,74,99,18,26,0.060402685
0.7,1,0,17,74,99,18,26,0.060402685
0.7,1.5,0,17,74,99,18,26,0.060402685
0.7,4.5,0,17,74,99,18,26,0.060402685
0.7,5,0,17,74,99,18,26,0.060402685
0.75,4.5,0,17,74,99,18,26,0.060402685
0.8,2.5,0,17,74,99,18,26,0.060402685
0.8,3,0,17,74,99,18,26,0.060402685
0.8,3.5,0,17,74,99,18,26,0.060402685
0.85,2.5,0,17,74,99,18,26,0.060402685
0.9,1.5,0,17,74,99,18,26,0.060402685
0.6,1.5,0,17,73,99,18,27,0.060402685
0.6,2,0,17,73,99,18,27,0.060402685
0.6,2.5,0,17,73,99,18,27,0.060402685
0.6,4,0,17,73,99,18,27,0.060402685
0.6,4.5,0,17,73,99,18,27,0.060402685
0.6,5,0,17,73,99,18,27,0.060402685
0.6,7,0,17,73,99,18,27,0.060402685
0.6,7.5,0,17,73,99,18,27,0.060402685
0.65,0.5,0,17,73,99,18,27,0.060402685
0.65,1,0,17,73,99,18,27,0.060402685
0.65,1.5,0,17,73,99,18,27,0.060402685
0.65,2.5,0,17,73,99,18,27,0.060402685
0.65,3,0,17,73,99,18,27,0.060402685
0.65,4.5,0,17,73,99,18,27,0.060402685
0.65,5,0,17,73,99,18,27,0.060402685
0.65,6,0,17,73,99,18,27,0.060402685
0.65,6.5,0,17,73,99,18,27,0.060402685
0.65,7,0,17,73,99,18,27,0.060402685
0.7,0,0,17,73,99,18,27,0.060402685
0.7,1,0,17,73,99,18,27,0.060402685
0.7,1.5,0,17,73,99,18,27,0.060402685
0.7,4.5,0,17,73,99,18,27,0.060402685
0.7,6,0,17,73,99,18,27,0.060402685
0.7,6.5,0,17,73,99,18,27,0.060402685
0.75,5.5,0,17,73,99,18,27,0.060402685
0.85,1,0,17,73,99,18,27,0.060402685
0.85,1.5,0,17,73,99,18,27,0.060402685
0.85,2,0,17,73,99,18,27,0.060402685
0.9,0,0,17,73,99,18,27,0.060402685
0.9,0.5,0,17,73,99,18,27,0.060402685
0.9,1,0,17,73,99,18,27,0.060402685
0.95,0,0,17,73,99,18,27,0.060402685
0.95,0.5,0,17,73,99,18,27,0.060402685
0.6,1.5,0,17,72,99,18,28,0.060402685
0.6,2.5,0,17,72,99,18,28,0.060402685
0.6,4,0,17,72,99,18,28,0.060402685
0.6,4.5,0,17,72,99,18,28,0.060402685
0.6,6.5,0,17,72,99,18,28,0.060402685
0.65,2.5,0,17,72,99,18,28,0.060402685
0.65,3,0,17,72,99,18,28,0.060402685
0.65,5.5,0,17,72,99,18,28,0.060402685
0.7,0.5,0,17,72,99,18,28,0.060402685
0.7,1,0,17,72,99,18,28,0.060402685
0.7,1.5,0,17,72,99,18,28,0.060402685
0.7,3.5,0,17,72,99,18,28,0.060402685
0.75,2,0,17,72,99,18,28,0.060402685
0.75,2.5,0,17,72,99,18,28,0.060402685
0.75,3,0,17,72,99,18,28,0.060402685
0.8,0,0,17,72,99,18,28,0.060402685
0.8,0.5,0,17,72,99,18,28,0.060402685
0.8,1,0,17,72,99,18,28,0.060402685
0.8,1.5,0,17,72,99,18,28,0.060402685
0.8,2,0,17,72,99,18,28,0.060402685
0.85,0,0,17,72,99,18,28,0.060402685
0.85,0.5,0,17,72,99,18,28,0.060402685
0.85,2,0,17,72,99,18,28,0.060402685
0.6,2,0,17,71,99,18,29,0.060402685
0.6,2.5,0,17,71,99,18,29,0.060402685
0.6,4,0,17,71,99,18,29,0.060402685
0.6,4.5,0,17,71,99,18,29,0.060402685
0.6,6.5,0,17,71,99,18,29,0.060402685
0.65,0.5,0,17,71,99,18,29,0.060402685
0.65,1,0,17,71,99,18,29,0.060402685
0.65,1.5,0,17,71,99,18,29,0.060402685
0.65,2.5,0,17,71,99,18,29,0.060402685
0.65,3,0,17,71,99,18,29,0.060402685
0.65,5.5,0,17,71,99,18,29,0.060402685
0.7,0,0,17,71,99,18,29,0.060402685
0.7,1,0,17,71,99,18,29,0.060402685
0.7,1.5,0,17,71,99,18,29,0.060402685
0.7,3.5,0,17,71,99,18,29,0.060402685
0.75,2,0,17,71,99,18,29,0.060402685
0.75,2.5,0,17,71,99,18,29,0.060402685
0.75,3,0,17,71,99,18,29,0.060402685
0.8,0,0,17,71,99,18,29,0.060402685
0.8,0.5,0,17,71,99,18,29,0.060402685
0.8,1,0,17,71,99,18,29,0.060402685
0.8,1.5,0,17,71,99,18,29,0.060402685
0.8,2,0,17,71,99,18,29,0.060402685
0.85,0,0,17,71,99,18,29,0.060402685
0.85,0.5,0,17,71,99,18,29,0.060402685
0.85,2,0,17,71,99,18,29,0.060402685
0.6,1.5,0,17,70,99,18,30,0.060402685
0.6,4,0,17,70,99,18,30,0.060402685
0.6,4.5,0,17,70,99,18,30,0.060402685
0.6,6.5,0,17,70,99,18,30,0.060402685
0.65,2.5,0,17,70,99,18,30,0.060402685
0.65,3,0,17,70,99,18,30,0.060402685
0.7,0.5,0,17,70,99,18,30,0.060402685
0.7,1,0,17,70,99,18,30,0.060402685
0.7,1.5,0,17,70,99,18,30,0.060402685
0.7,3.5,0,17,70,99,18,30,0.060402685
0.7,4,0,17,70,99,18,30,0.060402685
0.75,2,0,17,70,99,18,30,0.060402685
0.75,3.5,0,17,70,99,18,30,0.060402685
0.8,0,0,17,70,99,18,30,0.060402685
0.8,0.5,0,17,70,99,18,30,0.060402685
0.8,7.5,0,18,90,99,19,10,0.060402685
0.85,7,0,18,90,99,19,10,0.060402685
0.95,6,0,18,90,99,19,10,0.060402685
0.95,7.5,0,18,90,99,19,10,0.060402685
0.65,6,0,18,89,99,19,11,0.060402685
0.8,5.5,0,18,89,99,19,11,0.060402685
0.9,5,0,18,89,99,19,11,0.060402685
0.65,6,0,18,88,99,19,12,0.060402685
0.8,6,0,18,88,99,19,12,0.060402685
0.85,5.5,0,18,88,99,19,12,0.060402685
0.9,5.5,0,18,88,99,19,12,0.060402685
0.7,5.5,0,18,87,99,19,13,0.060402685
0.7,7.5,0,18,87,99,19,13,0.060402685
0.75,5.5,0,18,87,99,19,13,0.060402685
0.75,6.5,0,18,87,99,19,13,0.060402685
0.8,3.5,0,18,87,99,19,13,0.060402685
0.8,4,0,18,87,99,19,13,0.060402685
0.85,2.5,0,18,87,99,19,13,0.060402685
0.85,3,0,18,87,99,19,13,0.060402685
0.9,2,0,18,87,99,19,13,0.060402685
0.9,6,0,18,87,99,19,13,0.060402685
0.95,1,0,18,87,99,19,13,0.060402685
0.75,7,0,18,86,99,19,14,0.060402685
0.75,7.5,0,18,86,99,19,14,0.060402685
0.9,3,0,18,86,99,19,14,0.060402685
0.9,3.5,0,18,86,99,19,14,0.060402685
0.9,5,0,18,86,99,19,14,0.060402685
0.9,5.5,0,18,86,99,19,14,0.060402685
0.9,6,0,18,86,99,19,14,0.060402685
0.95,1.5,0,18,86,99,19,14,0.060402685
0.95,2,0,18,86,99,19,14,0.060402685
0.95,2.5,0,18,86,99,19,14,0.060402685
0.95,3,0,18,86,99,19,14,0.060402685
0.95,3.5,0,18,86,99,19,14,0.060402685
0.6,5.5,0,18,85,99,19,15,0.060402685
0.65,5,0,18,85,99,19,15,0.060402685
0.75,3.5,0,18,85,99,19,15,0.060402685
0.8,6,0,18,85,99,19,15,0.060402685
0.8,6.5,0,18,85,99,19,15,0.060402685
0.85,4.5,0,18,85,99,19,15,0.060402685
0.85,5,0,18,85,99,19,15,0.060402685
0.85,6,0,18,85,99,19,15,0.060402685
0.9,4,0,18,85,99,19,15,0.060402685
0.9,4.5,0,18,85,99,19,15,0.060402685
0.9,5,0,18,85,99,19,15,0.060402685
0.9,5.5,0,18,85,99,19,15,0.060402685
0.95,4,0,18,85,99,19,15,0.060402685
0.95,4.5,0,18,85,99,19,15,0.060402685
0.6,5.5,0,18,84,99,19,16,0.060402685
0.65,5,0,18,84,99,19,16,0.060402685
0.7,4,0,18,84,99,19,16,0.060402685
0.75,3.5,0,18,84,99,19,16,0.060402685
0.8,6,0,18,84,99,19,16,0.060402685
0.8,6.5,0,18,84,99,19,16,0.060402685
0.85,2,0,18,84,99,19,16,0.060402685
0.85,4.5,0,18,84,99,19,16,0.060402685
0.85,5,0,18,84,99,19,16,0.060402685
0.85,6,0,18,84,99,19,16,0.060402685
0.9,4,0,18,84,99,19,16,0.060402685
0.9,4.5,0,18,84,99,19,16,0.060402685
0.9,5,0,18,84,99,19,16,0.060402685
0.9,5.5,0,18,84,99,19,16,0.060402685
0.95,4,0,18,84,99,19,16,0.060402685
0.95,4.5,0,18,84,99,19,16,0.060402685
0.6,5.5,0,18,83,99,19,17,0.060402685
0.65,5,0,18,83,99,19,17,0.060402685
0.7,4.5,0,18,83,99,19,17,0.060402685
0.7,7.5,0,18,83,99,19,17,0.060402685
0.8,3,0,18,83,99,19,17,0.060402685
0.8,5.5,0,18,83,99,19,17,0.060402685
0.85,4,0,18,83,99,19,17,0.060402685
0.9,1.5,0,18,83,99,19,17,0.060402685
0.6,5.5,0,18,82,99,19,18,0.060402685
0.6,6,0,18,82,99,19,18,0.060402685
0.7,7.5,0,18,82,99,19,18,0.060402685
0.8,5.5,0,18,82,99,19,18,0.060402685
0.85,4,0,18,82,99,19,18,0.060402685
0.7,4,0,18,81,99,19,19,0.060402685
0.75,3.5,0,18,81,99,19,19,0.060402685
0.75,7,0,18,81,99,19,19,0.060402685
0.8,6,0,18,81,99,19,19,0.060402685
0.8,6.5,0,18,81,99,19,19,0.060402685
0.85,2,0,18,81,99,19,19,0.060402685
0.85,4.5,0,18,81,99,19,19,0.060402685
0.85,5,0,18,81,99,19,19,0.060402685
0.85,5.5,0,18,81,99,19,19,0.060402685
0.85,6,0,18,81,99,19,19,0.060402685
0.9,3,0,18,81,99,19,19,0.060402685
0.9,3.5,0,18,81,99,19,19,0.060402685
0.9,4,0,18,81,99,19,19,0.060402685
0.9,4.5,0,18,81,99,19,19,0.060402685
0.9,5.5,0,18,81,99,19,19,0.060402685
0.95,1.5,0,18,81,99,19,19,0.060402685
0.95,2,0,18,81,99,19,19,0.060402685
0.95,2.5,0,18,81,99,19,19,0.060402685
0.95,3,0,18,81,99,19,19,0.060402685
0.95,3.5,0,18,81,99,19,19,0.060402685
0.95,4,0,18,81,99,19,19,0.060402685
0.95,4.5,0,18,81,99,19,19,0.060402685
0.65,5,0,18,80,99,19,20,0.060402685
0.7,4.5,0,18,80,99,19,20,0.060402685
0.75,7,0,18,80,99,19,20,0.060402685
0.8,3,0,18,80,99,19,20,0.060402685
0.8,6,0,18,80,99,19,20,0.060402685
0.8,6.5,0,18,80,99,19,20,0.060402685
0.85,4.5,0,18,80,99,19,20,0.060402685
0.85,5,0,18,80,99,19,20,0.060402685
0.85,5.5,0,18,80,99,19,20,0.060402685
0.85,6,0,18,80,99,19,20,0.060402685
0.9,1.5,0,18,80,99,19,20,0.060402685
0.9,3,0,18,80,99,19,20,0.060402685
0.9,3.5,0,18,80,99,19,20,0.060402685
0.9,4,0,18,80,99,19,20,0.060402685
0.9,4.5,0,18,80,99,19,20,0.060402685
0.9,5.5,0,18,80,99,19,20,0.060402685
0.95,1.5,0,18,80,99,19,20,0.060402685
0.95,2,0,18,80,99,19,20,0.060402685
0.95,2.5,0,18,80,99,19,20,0.060402685
0.95,3,0,18,80,99,19,20,0.060402685
0.95,3.5,0,18,80,99,19,20,0.060402685
0.95,4,0,18,80,99,19,20,0.060402685
0.95,4.5,0,18,80,99,19,20,0.060402685
0.65,5,0,18,79,99,19,21,0.060402685
0.7,4.5,0,18,79,99,19,21,0.060402685
0.75,7,0,18,79,99,19,21,0.060402685
0.8,3,0,18,79,99,19,21,0.060402685
0.8,6,0,18,79,99,19,21,0.060402685
0.8,6.5,0,18,79,99,19,21,0.060402685
0.85,4.5,0,18,79,99,19,21,0.060402685
0.85,5,0,18,79,99,19,21,0.060402685
0.85,5.5,0,18,79,99,19,21,0.060402685
0.85,6,0,18,79,99,19,21,0.060402685
0.9,1.5,0,18,79,99,19,21,0.060402685
0.9,3,0,18,79,99,19,21,0.060402685
0.9,3.5,0,18,79,99,19,21,0.060402685
0.9,4,0,18,79,99,19,21,0.060402685
0.9,4.5,0,18,79,99,19,21,0.060402685
0.9,5.5,0,18,79,99,19,21,0.060402685
0.95,1.5,0,18,79,99,19,21,0.060402685
0.95,2,0,18,79,99,19,21,0.060402685
0.95,2.5,0,18,79,99,19,21,0.060402685
0.95,3,0,18,79,99,19,21,0.060402685
0.95,3.5,0,18,79,99,19,21,0.060402685
0.95,4,0,18,79,99,19,21,0.060402685
0.95,4.5,0,18,79,99,19,21,0.060402685
0.6,5,0,18,78,99,19,22,0.060402685
0.65,4.5,0,18,78,99,19,22,0.060402685
0.65,5,0,18,78,99,19,22,0.060402685
0.7,4,0,18,78,99,19,22,0.060402685
0.7,4.5,0,18,78,99,19,22,0.060402685
0.75,2.5,0,18,78,99,19,22,0.060402685
0.75,3,0,18,78,99,19,22,0.060402685
0.75,3.5,0,18,78,99,19,22,0.060402685
0.75,7.5,0,18,78,99,19,22,0.060402685
0.8,2,0,18,78,99,19,22,0.060402685
0.8,3,0,18,78,99,19,22,0.060402685
0.8,7,0,18,78,99,19,22,0.060402685
0.85,1.5,0,18,78,99,19,22,0.060402685
0.85,2,0,18,78,99,19,22,0.060402685
0.85,4.5,0,18,78,99,19,22,0.060402685
0.85,5,0,18,78,99,19,22,0.060402685
0.9,1,0,18,78,99,19,22,0.060402685
0.9,1.5,0,18,78,99,19,22,0.060402685
0.9,3,0,18,78,99,19,22,0.060402685
0.9,3.5,0,18,78,99,19,22,0.060402685
0.9,4,0,18,78,99,19,22,0.060402685
0.9,4.5,0,18,78,99,19,22,0.060402685
0.9,5,0,18,78,99,19,22,0.060402685
0.9,6,0,18,78,99,19,22,0.060402685
0.95,0.5,0,18,78,99,19,22,0.060402685
0.95,1.5,0,18,78,99,19,22,0.060402685
0.95,2,0,18,78,99,19,22,0.060402685
0.95,2.5,0,18,78,99,19,22,0.060402685
0.95,3,0,18,78,99,19,22,0.060402685
0.95,3.5,0,18,78,99,19,22,0.060402685
0.95,4,0,18,78,99,19,22,0.060402685
0.95,4.5,0,18,78,99,19,22,0.060402685
0.95,5.5,0,18,78,99,19,22,0.060402685
0.6,5,0,18,77,99,19,23,0.060402685
0.65,4.5,0,18,77,99,19,23,0.060402685
0.7,2.5,0,18,77,99,19,23,0.060402685
0.75,1.5,0,18,77,99,19,23,0.060402685
0.75,2,0,18,77,99,19,23,0.060402685
0.8,1.5,0,18,77,99,19,23,0.060402685
0.8,2.5,0,18,77,99,19,23,0.060402685
0.8,6,0,18,77,99,19,23,0.060402685
0.85,1,0,18,77,99,19,23,0.060402685
0.6,0.5,0,18,76,99,19,24,0.060402685
0.6,1,0,18,76,99,19,24,0.060402685
0.6,3,0,18,76,99,19,24,0.060402685
0.6,4,0,18,76,99,19,24,0.060402685
0.6,4.5,0,18,76,99,19,24,0.060402685
0.6,5,0,18,76,99,19,24,0.060402685
0.65,0,0,18,76,99,19,24,0.060402685
0.65,2,0,18,76,99,19,24,0.060402685
0.65,2.5,0,18,76,99,19,24,0.060402685
0.65,3,0,18,76,99,19,24,0.060402685
0.65,4.5,0,18,76,99,19,24,0.060402685
0.75,0,0,18,76,99,19,24,0.060402685
0.75,0.5,0,18,76,99,19,24,0.060402685
0.75,1,0,18,76,99,19,24,0.060402685
0.8,0,0,18,76,99,19,24,0.060402685
0.8,0.5,0,18,76,99,19,24,0.060402685
0.8,1,0,18,76,99,19,24,0.060402685
0.8,2.5,0,18,76,99,19,24,0.060402685
0.8,6,0,18,76,99,19,24,0.060402685
0.85,0,0,18,76,99,19,24,0.060402685
